   1.0002956187121341        2.0701696990369947E-009  0.14551650443834385       0.85314700181871894        3.9076912997446291E-015   1.3802407749996595E-049   1.3802407749996595E-049   8.1976838468913679E-004   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.2225626251601089E-011   1.3802407749996595E-049   1.3802407749996595E-049   1.4633481187343970E-005   2.0438480077257463E-008   1.2228453001455847E-011   4.4254659103004564E-004   1.3802407749996595E-049   1.8150382261415072E-011   1.3802407749996595E-049   1.3802407749996595E-049   1.6245012010679836E-017   1.7569332488866549E-011   1.3802407749996595E-049   4.8463076688814114E-018   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   4.3865097400074342E-014   1.6917784036288402E-011   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   5.6021717811637608E-005   1.3802407749996595E-049   1.2596992187277983E-014   3.5007672334411975E-006   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   2.1518307863370181E-010   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   8.3540594890894950E-016   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049   1.3802407749996595E-049
  0.79236872286983340        2.3259266279455933E-009  0.14551392164195465       0.85316080339763645        4.3401606968800044E-015   1.7424322290252823E-049   1.7424322290252823E-049   8.1039048832926887E-004   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.8845433787841494E-011   1.7424322290252823E-049   1.7424322290252823E-049   2.2562315004943616E-005   3.1151627632215290E-008   1.8849626324414881E-011   4.3312268102694694E-004   1.7424322290252823E-049   1.9958170110059474E-011   1.7424322290252823E-049   1.7424322290252823E-049   2.2302029201200105E-017   2.1461967534626560E-011   1.7424322290252823E-049   6.6513966870011232E-018   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   6.6958809848377513E-014   2.0456645461756951E-011   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   5.6383544947960176E-005   1.7424322290252823E-049   1.1247625640758177E-014   2.7820871748285184E-006   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   2.6671559066101061E-010   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   9.4357865879594512E-016   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049   1.7424322290252823E-049
  0.62768132986159830        2.6132020830217551E-009  0.14551024344845537       0.85318032998214755        4.7944481774150858E-015   2.1996015084667707E-049   2.1996015084667707E-049   7.9682116998760404E-004   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.8587531334332233E-011   2.1996015084667707E-049   2.1996015084667707E-049   3.4233915135436210E-005   4.6474020800713211E-008   2.8594545897819460E-011   4.1944102648752262E-004   2.1996015084667707E-049   2.1714395394758476E-011   2.1996015084667707E-049   2.1996015084667707E-049   3.0116119917967463E-017   2.5787461733143318E-011   2.1996015084667707E-049   8.9789459494704961E-018   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   1.0006155266942308E-013   2.4217077245214588E-011   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   5.6671367930147165E-005   5.9058765401731863E-018   1.0036470760499501E-014   2.2095467378366147E-006   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   3.2687869682980912E-010   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   1.0643719556544781E-015   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049   2.1996015084667707E-049
  0.49723765721531765        2.9358693579227139E-009  0.14550518477612578       0.85320693491060429        5.2588475713759173E-015   2.7766376499560670E-049   2.7766376499560670E-049   7.7797125881166960E-004   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   4.2440148634829486E-011   2.7766376499560670E-049   2.7766376499560670E-049   5.0832361088621769E-005   6.7372575707706070E-008   4.2450418243056892E-011   4.0035215241739579E-004   2.7766376499560670E-049   2.3284622365142298E-011   2.7766376499560670E-049   2.7766376499560670E-049   3.9819339438375126E-017   3.0337860082997934E-011   2.7766376499560670E-049   1.1867533975490736E-017   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   1.4525258683742824E-013   2.7849178640104505E-011   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   5.6899704445912205E-005   1.0586531511643124E-017   8.9510341044411740E-015   1.7539669122511547E-006   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   3.9462603425208477E-010   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   1.1993894069856771E-015   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049   2.7766376499560670E-049
  0.39391447319367184        3.2982619202201694E-009  0.14549850772979489       0.85324145719182987        5.7184964810236014E-015   3.5049456010243901E-049   3.5049456010243901E-049   7.5305225299354477E-004   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   6.1290578098220163E-011   3.5049456010243901E-049   3.5049456010243901E-049   7.3425560496708192E-005   9.4196352757486038E-008   6.1306595074053188E-011   3.7498700331444715E-004   3.5049456010243901E-049   2.4500452806213033E-011   3.5049456010243901E-049   3.5049456010243901E-049   5.1199155483995726E-017   3.4708605290576540E-011   3.5049456010243901E-049   1.5253031894630278E-017   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   6.1108031908844381E-016   2.0302057757990081E-013   3.0838028044094051E-011   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   5.7080296357158407E-005   1.8107683845839116E-017   7.9798947517981007E-015   1.3917904501510790E-006   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   4.6728579577273489E-010   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   1.3504199420307926E-015   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049   3.5049456010243901E-049
  0.31207085039225169        3.7052507228730494E-009  0.14549007417942805       0.85328383366289329        6.1581552000314834E-015   4.4241517535669202E-049   4.4241517535669202E-049   7.2191209795363827E-004   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   8.5632177115275634E-011   4.4241517535669202E-049   4.4241517535669202E-049   1.0260456118879167E-004   1.2618015817523293E-007   8.5653697861077328E-011   3.4311812345987709E-004   4.4241517535669202E-049   2.5183290507200439E-011   4.4241517535669202E-049   4.4241517535669202E-049   6.3722620999443687E-017   3.8438135646175117E-011   4.4241517535669202E-049   1.8975949412245166E-017   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   2.7079245736017039E-013   3.2587242003120007E-011   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   5.7222607514721250E-005   2.9262566106553786E-017   7.1121038000553582E-015   1.1040740320755123E-006   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   5.4034018200610509E-010   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   1.5194688513030267E-015   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049   4.4241517535669202E-049
  0.24723958286904937        4.1623186261810747E-009  0.14548000245232751       0.85333280754443608        6.5662561138067369E-015   5.5842546892309791E-049   5.5842546892309791E-049   6.8526733778959787E-004   1.6366731733607640E-016   2.4588273643755145E-016   5.5842546892309791E-049   1.1523925577267950E-010   5.5842546892309791E-049   5.5842546892309791E-049   1.3810781720015151E-004   1.6121056025470648E-007   1.1527018947856465E-010   3.0543856892779604E-004   5.5842546892309791E-049   2.5181727974034009E-011   5.5842546892309791E-049   5.5842546892309791E-049   7.6357551769557814E-017   4.0985736032262583E-011   5.5842546892309791E-049   2.2729131416864546E-017   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   4.2153257583612516E-016   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   6.5032414119845586E-016   3.4181567317683746E-013   3.2590626702843831E-011   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.7334332511317570E-005   4.4301793209430492E-017   6.3374622739165057E-015   8.7563663294891061E-007   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   6.0767017826997006E-010   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   1.7087903960753521E-015   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049   5.5842546892309791E-049
  0.19588304629135764        4.6756272465045004E-009  0.14546865286802421       0.85338608759672374        6.9390477335750855E-015   7.0483322887801888E-049   7.0483322887801888E-049   6.4471267042232700E-004   1.0653964845845355E-016   2.9442039624721329E-016   7.0483322887801888E-049   1.4901193829115011E-010   7.0483322887801888E-049   7.0483322887801888E-049   1.7861792265821941E-004   1.9614594012972758E-007   1.4905410848890576E-010   2.6361099579336661E-004   7.0483322887801888E-049   2.4411960661074768E-011   7.0483322887801888E-049   7.0483322887801888E-049   8.7919175562435067E-017   4.1995591196794622E-011   7.0483322887801888E-049   2.6160536809621872E-017   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   4.0801917523312972E-016   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.2162915657181808E-016   4.0553967826420694E-013   3.0636457785202522E-011   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   5.7421723696032400E-005   6.2467410257191784E-017   5.6465020105174511E-015   6.9434318661192183E-007   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   6.6239640976273455E-010   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   1.9209155112931971E-015   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049   7.0483322887801888E-049
  0.15519934214506489        5.2521220853102258E-009  0.14545655760178566       0.85344077434847865        7.2834582413972830E-015   8.8959706975401165E-049   8.8959706975401165E-049   6.0247362417847308E-004   4.2915171344973007E-016   3.5313809558368302E-016   8.8959706975401165E-049   1.8507542852680721E-010   8.8959706975401165E-049   6.0119987724226998E-016   2.2189199382310223E-004   2.2768786589173456E-007   1.8513271958613807E-010   2.2002794345226114E-004   8.8959706975401165E-049   2.2886750091687622E-011   8.8959706975401165E-049   8.8959706975401165E-049   9.7207983035037229E-017   4.1323200016613197E-011   8.8959706975401165E-049   2.8914759009766692E-017   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   4.3296319606110874E-016   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.9090799738792622E-016   4.4997681914743120E-013   2.6935029636075278E-011   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   5.7489876615151743E-005   8.1806089692703024E-017   5.0304881342401760E-015   5.5051170047633093E-007   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   6.9815766954933045E-010   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   2.1586959113817097E-015   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049   8.8959706975401165E-049
  0.12296943566843514        5.8996102335736205E-009  0.14544438136824728       0.85349383175257798        7.6174032920134843E-015   1.1227576938082972E-048   1.1227576938082972E-048   5.6097950702241502E-004   5.4127081144375959E-016   4.0085172328828093E-016   1.1227576938082972E-048   2.2117168603814355E-010   1.1227576938082972E-048   8.9731869159264271E-016   2.6521897108771833E-004   2.5338729296449174E-007   2.2124521458142820E-010   1.7734850431355324E-004   1.1227576938082972E-048   2.0720268082191939E-011   1.1227576938082972E-048   1.1227576938082972E-048   1.0341051727853909E-016   3.9125917162148765E-011   1.1227576938082972E-048   3.0751496934086195E-017   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   3.5780823088627577E-016   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   9.9033766187648775E-016   4.6557873740668066E-013   2.2082819216525626E-011   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   5.7542944408292372E-005   9.9525167519101164E-017   4.4813968148399176E-015   4.3643012599902398E-007   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   7.1048397278033655E-010   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   2.4253365633680857E-015   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048   1.1227576938082972E-048
