  0.99997747496642020        1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049   1.6568158798333288E-049
  0.79263416422360089        2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049   2.0902184573672065E-049
  0.62828306898260666        2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049   2.6369938038961648E-049
  0.49800984190282893        3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049   3.3267988312633960E-049
  0.39474850579808407        4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049   4.1970483375241734E-049
  0.31289819975028771        5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049   5.2949443663217393E-049
  0.24801938860472289        6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049   6.6800364653767680E-049
  0.19659306834114892        8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049   8.4274515575746756E-049
  0.15582989148399173        1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048   1.0631968900332574E-048
  0.12351887733246684        1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048   1.3413160771697826E-048
